# CSV-File created with merge-csv.com
# -----------------------------------------------------------

News_Headline,News Url,Image Url,image_name,Class
മണിപ്പുർ അതിക്രമം: പ്രതി റോഹിംഗ്യൻ അഭയാർത്ഥിയാണെന്ന പ്രചാരണം......,https://www.mathrubhumi.com/fact-check/general/manipur-atrocities-propaganda-that-rohingya-refugee-is-the-main-culprit-is-false-fact-check-1.8749355,https://www.mathrubhumi.com/image/contentid/policy:1.8749358:1689937873/FAKE%20POSTS(2).jpg?$p=8cb15ea&&q=0.8,image115.png,0
ഏഷ്യാനെറ്റ് ന്യൂസ് ഇംപാക്റ്റ്: ഗർഭിണികളെ സ്വകാര്യ രക്തബാങ്കുകളിലേക്ക് അയച്ച സംഭവത്തില്‍ അന്വേഷണം,https://www.asianetnews.com/kerala-news/health-department-investigation-on-pregnant-women-referred-to-private-hospitals-while-free-blood-can-be-obtained-from-pathanamthitta-general-hospital-nbu-rywyai,https://static-ai.asianetnews.com/images/01gw77bqrrg5hxxara3hyhz3ck/veena-george--2-_254x142xt.jpg,image1828.png,1
പ്ലാസ്‌മ ദാനം …,https://www.facebook.com/photo.php?fbid=3127241857307596&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/94559697_3127241860640929_2162289280737607680_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=R8YP0-FggNwAX9Rt58W&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfC9p08PJY5AMj6DoqiPUwJ7ApnbV_3Z4rdPCvyPzMAq7Q&oe=650946B5,image1047.png,0
ബാറ്റിങ്ങിനിറങ്ങിയില്ലെങ്കിലെന്താ?; തകര്‍പ്പന്‍ ക്യാച്ചുമായി സഞ്ജു; കയ്യടി,https://www.manoramanews.com/news/sports/2023/08/13/sanju-with-a-brilliant-catch.html,https://img.manoramanews.com/content/dam/mm/mnews/news/sports/images/2023/8/13/sanju samson.jpg.image.260.136.jpg,image1406.png,1
മാതൃ ശിശു സൗഹൃദ ആശുപത്രി സംരംഭങ്ങൾക്കുള്ള അംഗീകാരം സ്വന്തമാക്കി കൊച്ചി ആസ്റ്റർ മെഡ്സിറ്റി,https://www.asianetnews.com/kerala-news/aster-medcity-gets-mbfhi-award-kerala-rz05y7,https://static-ai.asianetnews.com/images/01h772m0bsbzzp4gnpe4deqz71/05aug23_254x142xt.jpg,image1778.png,1
കാണാതായ പെൺകുട്ടി ഒപ്പം: മുംബൈയിൽ മുസ്‍ലിം ആൺകുട്ടിക്ക് ക്രൂര മർദനം – വിഡിയോ...,https://www.manoramaonline.com/news/latest-news/2023/08/17/mob-thrashed-a-teenager-for-being-with-a-minor-girl-in-mumbai.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/8/17/mumbai-attack.jpg.image.845.440.jpg,image314.png,1
"ത്രെഡ്സ് ആവശ്യത്തിലധികം വിവരങ്ങൾ ചോർത്തും: ആരോപണവുമായി ജാക്ക് ഡോർസി, 'അതെ'യെന്നു മസ്ക്",https://www.manoramaonline.com/technology/social-media/2023/07/05/threads-app-instagram-twitter-competitor-meta-to-launch-riva.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/technology/social-media/images/2023/7/5/jack-screenshot.jpg.image.396.206.jpg,image453.png,1
യുദ്ധം: യുക്രെയ്ന് വീണ്ടും ആയുധം നൽകി യുഎസ്,https://www.manoramaonline.com/news/world/2023/08/16/us-give-arms-again-ukraine.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2022/8/22/usa-flag.jpg.image.396.206.jpg,image494.png,1
വാരഫലം കഴിഞ്ഞ കാലം …,https://www.facebook.com/photo.php?fbid=2364268393604950&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/57936111_2364268400271616_1986310438962331648_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=QX5NucaMUpcAX_Ilh7s&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAafGOfJBkQZusz4C8NkPs8rUnIIUj5h3LDkfOCT8LALQ&oe=6509D938,image1110.png,0
"
20 വർഷത്തേക്ക് ഇലക്ട്രോണിക് വോട്ടിംഗ് മെഷീനുകൾ (ഇവിഎം) നിരോധിച്ചിരിക്കുന്നു",https://www.twentyfournews.com/2023/03/29/electronic-voting-machines-banned.html,https://www.twentyfournews.com/wp-content/uploads/2023/03/Untitled-design-1-6.jpg,image207.png,0
എച്ച്ഐവി ബാധിതർക്ക് സർക്കാർ ധനസഹായം മുടങ്ങിയിട്ട് 5 മാസം,https://www.manoramaonline.com/news/kerala/2023/08/20/kerala-government-funding-stalled-since-5-months-for-people-living-with-hiv.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/business/images/2022/11/23/currency.jpg.image.396.206.jpg,image1449.png,1
രോഹിത് ശർമ്മയുടെ നായക സ്ഥാനത്തെ പിന്തുണച്ച് രവി ശാസ്ത്രി,https://malayalam.indiatoday.in/sports/story/ravi-shastri-backs-rohit-sharmas-captaincy-635951-2023-08-17,https://akm-img-a-in.tosshub.com/lingo/itml/images/story/202308/rohit_sharma_5-sixteen_nine.jpg?size=176:98,image1230.png,1
"ഈ കമ്മീഷണർക്കെതിരെ
എന്തുകൊണ്ട് കേസെടുക്കുന്നില്ല ...
അർഹത ഇല്ലാത്തവർ
ആ സ്ഥാനം അർഹിക്കുന്നില്ല…",https://www.facebook.com/photo.php?fbid=2686643564700763&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/72561477_2686643571367429_936257073291722752_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=NK0gwpTR0aAAX_mI4g8&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAD3iqnN1Orw7Ln1mXiACt0Vr_xEa6L31BHCtLaCKQ-Zw&oe=6509D4E6,image1099.png,0
സുപ്രീംകോടതി ശൈലി പുസ്‍തകമിറങ്ങി; ആ വാക്കുകളിനിയില്ല,https://www.manoramanews.com/news/india/2023/08/16/supreme-court-style-book-released.html,https://img.manoramanews.com/content/dam/mm/mnews/news/india/images/2023/8/12/Supreme-Court-of-India.jpg.image.260.136.jpg,image1334.png,1
ആത്മഹത്യാ കുറിപ്പിൽ യുവാവിനെ കുറിച്ച് പരാമർശം,https://malayalam.indiatoday.in/crime-news/story/chettikulangara-vishnupriya-siucide-issue-more-details-636195-2023-08-18,https://akm-img-a-in.tosshub.com/lingo/itml/images/story/202308/vishnupriya-sixteen_nine.jpg?size=176:98,image1265.png,1
ISRO പരീക്ഷ കോപ്പിയടി; തട്ടിപ്പിന് പിന്നില്‍ വന്‍ സംഘം,https://malayalam.indiatoday.in/keralam/story/isro-exam-cheating-big-team-behind-cheating-main-accused-is-hariyana-coaching-centre-owner-637719-2023-08-21,https://akm-img-a-in.tosshub.com/lingo/itml/images/story/202308/image_-_2023-08-21t121909.602-sixteen_nine.jpg?size=176:98,image1198.png,1
300 വര്‍ഷങ്ങള്‍ക്ക് മുന്‍പ് സമാധിയായ സന്യാസിയുടെ വീഡിയോ,https://malayalam.samayam.com/latest-news/fact-check/fact-check-kazakhstan-mans-video-shared-as-of-indian-saint-who-took-samadhi-on-300-years-ago/articleshow/74255781.cms,https://malayalam.samayam.com/thumb/74255918/fact-check-74255918.jpg?imgsize=51658&width=700&height=525&resizemode=75,image897.png,0
"പ്ലാസ്റ്റിക് സംസ്ക്കരണ യൂണിറ്റിന് അനുകൂല റിപ്പോർട്ടെന്ന് ആക്ഷേപം, റസാഖ് പയമ്പ്രോട്ടിന്റെ കുടുംബം രംഗത്ത്",https://www.asianetnews.com/kerala-news/razak-payambrot-s-family-alleged-that-report-was-in-favour-for-plastic-waste-treatment-plant-apn-rzm5sz,https://static-ai.asianetnews.com/images/01h1c1rrtv9s6c0vs58r7vxagw/rasakh-suicide_254x142xt.jpg,image1592.png,1
‘കളരിപ്പയറ്റിന്റെ പ്രശസ്തിക്കായി മുൻകൈ എടുക്കും’; ദേശീയ ചാമ്പ്യൻഷിപ്പിന് തുടക്കം,https://www.manoramanews.com/news/sports/2023/08/11/national-kalaripayat-championship-has-started.html,https://img.manoramanews.com/content/dam/mm/mnews/news/sports/images/2023/8/11/national-kalaripayat-champi.jpg.image.260.136.jpg,image1412.png,1
രാഹുല്‍ അമേഠിയില്‍ നിന്ന് മല്‍സരിക്കും? കോണ്‍ഗ്രസില്‍ ചര്‍ച്ചകള്‍,https://www.manoramanews.com/news/india/2023/08/19/rahul-gandhi-will-contest-from-amethi-says-up-congress-chief.html,https://img.manoramanews.com/content/dam/mm/mnews/news/breaking-news/images/2023/8/6/rahul-gandhi-3.jpg.image.260.136.jpg,image1313.png,1
'ഹാഥ്രസ് കേസിന് പിന്നില്‍ പാകിസ്ഥാനും ചൈനയും' ബിജെപി നേതാവിന്റെ പ്രസ്ഥാവന,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-bjp-spokesperson-sambit-patra-claims-that-china-and-pakistan-are-behind-hathras-case/articleshow/78604102.cms?story=1,https://static.langimg.com/thumb/78604145/samayam-malayalam-78604145.jpg?width=680&resizemode=3,image649.png,0
ചന്ദ്രനെച്ചുറ്റി ഭൂമിയെ നോക്കും ഷെയ്പ്; മുൻഗാമിയിൽ നിന്നുള്ള ഏറ്റവും വലിയ വ്യത്യാസം ഇങ്ങനെ,https://www.manoramaonline.com/technology/social-media/2023/07/13/you-need-to-know-before-isros-chandrayaan-3-launch.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/technology/science/images/2023/7/12/chandrayaan-3.jpg.image.396.206.jpg,image447.png,1
ചെസ് ലോകകപ്പ്: ഗുകേഷിനും പ്രഗ്നാനന്ദയ്ക്കും തോൽവി...,https://www.manoramaonline.com/sports/other-sports/2023/08/16/gukesh-and-pragnananda-lost-in-chess-worldcup.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/sports/other-sports/images/2023/8/5/gukesh.jpg.image.845.440.jpg,image333.png,1
സൂപ്പർ തരംഗം. …,https://www.facebook.com/photo.php?fbid=1848735058491622&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/31164113_1848735061824955_1988253817174491136_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=8m0VzBLGxAUAX9zQ0l7&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfBt4wA-Co1M50eVZKYHaUgUg5-heGL3YhaJSib0mT2aVA&oe=6509EE1E,image1180.png,0
"വോട്ടു തേടി ജെയ്ക്, വിജയാശംസകൾ നേർന്ന് മന്ത്രിമാരായ എം.ബി രാജേഷും വി. ശിവൻകുട്ടിയും ഇടത് എംഎൽഎമാരും",https://www.asianetnews.com/kerala-news/puthuppally-byelection-2023-ldf-candidate-jaick-c-thomas-starts-election-campaign-vkv-rz9zvj,https://static-ai.asianetnews.com/images/01h7mr1f8pepe9vxcpj6d2b9ys/jaick-c-thomas-election_254x142xt.jpg,image1714.png,1
"EVM... ന്റെ തണലിൽ ഒരു പ്രധാനമന്ത്രി...
ഇന്ത്യയുടെ ശാപം…",https://www.facebook.com/photo.php?fbid=2014093148622478&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/39900479_2014093151955811_8565602073259802624_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=Y_r7373-l5oAX9Hdux9&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAvvIHYG10V-ColXM2vHlczvvKp21XugeKhkEe2HGzfKw&oe=650A0454,image1167.png,0
"ജെയ്ക്കിന്റെ കൈവശമുള്ളത് പാരമ്പര്യമായി പിതാവിൽ നിന്നും കിട്ടിയ കുടുംബ സ്വത്ത്, അനാവശ്യ പ്രചാരണമെന്ന് സഹോദരൻ",https://www.asianetnews.com/kerala-news/brother-response-about-jaick-c-thomas-assets-property-puthuppally-byelection-2023-apn-rzmfep,https://static-ai.asianetnews.com/images/01h861df86ghw0ewj8s4azp035/jaick-c_254x142xt.jpg,image1584.png,1
പഞ്ചായത്ത് പ്രസിഡന്റിന്റെ മുഖത്തടിച്ച് എസ്ഐ; അര മണിക്കൂറിനകം സ്ഥലംമാറ്റം...,https://www.manoramaonline.com/news/kerala/2023/08/17/tirur-si-transferred-for-allegedly-manhandling.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/6/27/police-2-Kevin-11-shutterstock.jpg.image.845.440.jpg,image318.png,1
റോഡപകടത്തില്‍ മരിച്ചത് അയ്യപ്പജ്യോതിക്ക് കല്ലെറിഞ്ഞയാളെന്ന് വ്യാജ പ്രചരണം; പൊലീസില്‍ പരാതി നല്‍കി,https://malayalam.news18.com/news/kerala/dyfi-file-complaint-aginst-socialmedia-fake-news-77561.html,"https://images.news18.com/malayalam/uploads/2019/01/fake.png?im=Resize,width=540,aspect=fit,type=normal",image408.png,1
"‘കരാർ പുറത്തു പറയുമോ? ടി.വീണയുടെ കമ്പനി ഇപ്പോഴില്ല; നിലപാടുണ്ട്, മൗനമില്ല’...",https://www.manoramaonline.com/news/latest-news/2023/08/15/mv-govindan-on-veena-vijayan-controversy.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/5/7/3-mv-govindan.jpg.image.845.440.jpg,image29.png,1
ടൈറ്റൻ അപകടത്തിൽപ്പെടുന്നതിന് മുൻപുള്ള ദൃശ്യങ്ങൾ......,https://www.mathrubhumi.com/fact-check/general/titan-s-final-journey-the-circulating-video-is-misleading-fact-chek-1.8688616,https://www.mathrubhumi.com/image/contentid/policy:1.8688618:1688119845/FAKE%20COLLAGE(1).jpg?$p=1f2ec07&&q=0.8,image120.png,0
ഇവരെ നിങ്ങള്‍ക്ക്ബാ അറിയുമായിരിക്കും നമ്മുടെ ഒബാമയുടെ കുഞ്ഞമ്മ ബാമ....,https://www.facebook.com/maydayhub/photos/pb.100067516081858.-2207520000./1556486241238192/?type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.18169-9/10628525_1556486241238192_6235469583087602991_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_ohc=p8S3BdSUDJcAX_CY7pk&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCxJ0XqpX8rZn7tYEU4X1-UnWynidwU2QG9ff3A3-8Q3w&oe=6506C757,image278.png,0
വിസ്താരയുടെ ബോയിങ്ങ് വിമാനങ്ങള്‍ പറത്താന്‍ എയര്‍ ഇന്ത്യ പൈലറ്റുമാര്‍; സേവനം തേടി ടാറ്റാ,https://www.manoramanews.com/news/india/2023/08/18/as-merger-nears-air-india--pilots-told-to-fly-vistara-aircraft.html,https://img.manoramanews.com/content/dam/mm/mnews/news/india/images/2023/8/18/vistara.jpg.image.260.136.jpg,image1318.png,1
ഇന്നത്തെ കാലം ഇങ്ങനെയാണ്‌.ഫീലിംഗ്‌ കഷ്‌ടം,https://www.facebook.com/thonnyaashramam/photos/pb.100069090676565.-2207520000./400791076750348/?type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t31.18172-8/10608399_400791076750348_7172116474868708485_o.jpg?_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_ohc=De0-M3iso0wAX9JOQth&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfBcnoFaxenY5w7oxUS72Zz7jw0c2jwciH9JSFCl1ZMT_g&oe=6506AAEA,image273.png,0
പ്രായപൂര്‍ത്തിയായ എല്ലാ പൗരന്മാര്‍ക്കും 1.30 ലക്ഷം കൊവിഡ് ഫണ്ടായി നൽകുന്നു ?,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-a-whatsapp-message-on-covid-19-fund-by-government/articleshow/79388842.cms,https://pbs.twimg.com/media/EnkPYwrVgAA3bJ8?format=jpg&name=small,image626.png,0
"സപ്ലൈകോയിൽ 24,000 രൂപ വരെ ശമ്പളമുളള സ്ഥിരം ജീവനക്കാർക്ക് 8.33% ബോണസ്",https://www.manoramaonline.com/news/kerala/2023/08/20/salary-up-to-rs-24000-in-supplyco-833-bonus-for-regular-employees.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/business/images/2023/4/13/supplyco.jpg.image.396.206.jpg,image1455.png,1
ഇവരെന്താ മാനിഫെസ്റ്റോ വായിക്കാത്തത് …,https://www.facebook.com/photo/?fbid=3806332189398556&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/131402581_3806332192731889_4801916247848636476_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=gFM909Zaym8AX-0OZhS&_nc_oc=AQlFypgb1kaRvHuA16C1rUwgRm-pcmO8kGbqABmQnpD4dNM70xiecXG5B-9IrWkhUsM&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCtTVJSi6O6eMAkhnWuHObu_s8xbdSHWqMSFfA_XjTQIw&oe=65093B22,image1017.png,0
